FIPS_NUM	County	State	PopulationSize	Population	cbsa_name	cbsa_level	is_central	NAICS1	industry_desc1	industry_gdp1	industry_gdp_share1	NAICS2	industry_desc2	industry_gdp2	industry_gdp_share2	NAICS3	industry_desc3	industry_gdp3	industry_gdp_share3	NAICS4	industry_desc4	industry_gdp4	industry_gdp_share4	NAICS5	industry_desc5	industry_gdp5	industry_gdp_share5	RGDP2002	jobs2002	unem2002	HHprice2002	RGDP2003	jobs2003	unem2003	HHprice2003	RGDP2004	jobs2004	unem2004	HHprice2004	RGDP2005	jobs2005	unem2005	HHprice2005	RGDP2006	jobs2006	unem2006	HHprice2006	RGDP2007	jobs2007	unem2007	HHprice2007	RGDP2008	jobs2008	unem2008	HHprice2008	RGDP2009	jobs2009	unem2009	HHprice2009	RGDP2010	jobs2010	unem2010	HHprice2010	RGDP2011	jobs2011	unem2011	HHprice2011	RGDP2012	jobs2012	unem2012	HHprice2012	RGDP2013	jobs2013	unem2013	HHprice2013	RGDP2014	jobs2014	unem2014	HHprice2014	peakRGDPyear	troughRGDPyear	peakjobsyear	troughjobsyear	peakunemyear	troughunemyear	peakHHpriceyear	troughHHpriceyear	avgWage13	avgWageGrowth12	aggRGDP2002	aggjobs2002	aggunem2002	aggHHprice2002	aggRGDP2003	aggjobs2003	aggunem2003	aggHHprice2003	aggRGDP2004	aggjobs2004	aggunem2004	aggHHprice2004	aggRGDP2005	aggjobs2005	aggunem2005	aggHHprice2005	aggRGDP2006	aggjobs2006	aggunem2006	aggHHprice2006	aggRGDP2007	aggjobs2007	aggunem2007	aggHHprice2007	aggRGDP2008	aggjobs2008	aggunem2008	aggHHprice2008	aggRGDP2009	aggjobs2009	aggunem2009	aggHHprice2009	aggRGDP2010	aggjobs2010	aggunem2010	aggHHprice2010	aggRGDP2011	aggjobs2011	aggunem2011	aggHHprice2011	aggRGDP2012	aggjobs2012	aggunem2012	aggHHprice2012	aggRGDP2013	aggjobs2013	aggunem2013	aggHHprice2013	aggRGDP2014	aggjobs2014	aggunem2014	aggHHprice2014	unemgrowth14	jobsgrowth14	rgdpgrowth14	hhpricegrowth14
29171	"Putnam County"	"MO"	"small"	4875	""	""	""	"GVL"	"Local government"	29.7898	21.21354	"FR"	"Agriculture"	24.9126	17.74045	"425"	"Wholesale trade: brokers"	14.1588	10.08259	"511"	"Publishing"	2.9266	2.084054	"323"	"Printing"	1.331	.9478152	1.102e+08	2330	4.51	48590	1.199e+08	2350	5.8	50840	1.345e+08	2410	4.8	54020	1.382e+08	2440	4.73	59200	1.384e+08	2440	4.9	61550	1.319e+08	2360	5.48	60260	1.350e+08	2390	5.21	55780	1.361e+08	2320	7.44	52860	1.314e+08	2230	7.5	53810	1.281e+08	2240	6.48	51560	1.176e+08	2240	5.78	52530	1.258e+08	2270	5.72	56010	1.289e+08	2280	5.64	56450	2006	2012	2000	2010	2002	2010	2006	2011	24980	.01275023	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.398601	.4405286	2.497018	.785574
29173	"Ralls County"	"MO"	"small"	10192	"Hannibal, MO"	"1"	"0"	"333"	"Machinery"	148.9777	30.95436	"FR"	"Agriculture"	35.5562	7.387813	"237"	"Heavy construction"	11.5359	2.396912	"321"	"Wood products"	4.5617	.947823	"323"	"Printing"	3.8489	.7997186	2.407e+08	5360	5.12	75500	2.384e+08	5210	5.8	78870	2.889e+08	5230	5.85	83550	3.214e+08	5300	5.47	91420	3.313e+08	5370	4.86	95170	3.747e+08	5350	4.84	93070	3.666e+08	5440	5.15	86100	3.322e+08	5130	8.92	82450	2.956e+08	5340	7.94	84940	3.000e+08	5330	7.24	81390	2.968e+08	5450	6.19	83810	4.242e+08	5680	5.01	91330	4.406e+08	5760	4.94	95840	2007	2010	2008	2009	2007	2009	2006	2011	38824	.02099161	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.397206	1.408451	3.849418	4.938137
29175	"Randolph County"	"MO"	"small"	24940	"Moberly, MO"	"1"	"1"	"336"	"Transportation equipment"	50.2672	4.847673	"FR"	"Agriculture"	34.104	3.288925	"454"	"Nonstore retailers"	16.3615	1.577872	"811"	"Repair and maintenance"	11.0965	1.070125	"562"	"Waste management services"	6.0392	.5824089	9.669e+08	12140	5.17	59610	9.757e+08	12200	5.36	61830	1.016e+09	12180	5.4	65370	1.061e+09	12440	5.06	71180	1.077e+09	12570	4.88	73320	1.070e+09	12480	5.3	71580	1.068e+09	12540	5.87	66860	1.028e+09	11850	10.82	63670	1.056e+09	11510	9.64	64380	1.046e+09	11480	9.07	61360	9.782e+08	11650	7.45	63050	9.799e+08	12020	6.45	68070	9.982e+08	12120	6.36	71570	2006	2012	2006	2011	2006	2009	2006	2011	32864	.04353698	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.395349	.8319467	1.868558	5.141766
29177	"Ray County"	"MO"	"small"	23039	"Kansas City, MO-KS"	"2"	"0"	"482"	"Rail transportation"	35.195	8.259693	"326"	"Plastics and rubber products"	14.8644	3.488433	"485"	"Transit transportation"	4.0688	.9548811	"562"	"Waste management services"	3.106	.7289276	"212"	"Mining"	2.6032	.6109287	3.815e+08	11280	4.73	100950	4.032e+08	11170	5.54	106630	4.251e+08	11080	6.24	111670	3.963e+08	11160	5.43	117500	4.010e+08	11150	5.18	117420	3.818e+08	10920	5.26	115130	3.810e+08	10720	6.13	107510	3.976e+08	9990	10.21	104030	4.045e+08	10210	10.79	103850	3.965e+08	10100	9.92	98870	3.984e+08	10090	9.21	106240	4.057e+08	10130	7.66	116700	4.084e+08	10050	7.64	119100	2004	2008	2002	2009	2002	2010	2005	2011	31285	.04316327	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-.2610966	-.7897335	.6556407	2.056555
29179	"Reynolds County"	"MO"	"small"	6599	""	""	""	"321"	"Wood products"	11.4102	7.157414	"FR"	"Agriculture"	10.6614	6.687706	"624"	"Social assistance"	5.1355	3.221407	"511"	"Publishing"	4.9665	3.115396	"721"	"Accommodation"	3.4213	2.14612	1.209e+08	2340	8	54570	1.249e+08	2380	8.5	56430	1.349e+08	2490	8.07	59490	1.366e+08	2390	7.75	65300	1.358e+08	2380	6.72	68540	1.338e+08	2470	6.79	67760	1.402e+08	2510	7.07	62880	1.433e+08	2460	13.29	59060	1.376e+08	2260	13.16	59420	1.299e+08	2220	11.88	56070	1.296e+08	2270	9.85	56870	1.426e+08	2320	8.97	61290	1.446e+08	2340	8.85	62930	2009	2012	2008	2011	2006	2009	2006	2011	24102	.06045108	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.337793	.862069	1.36727	2.675804
29181	"Ripley County"	"MO"	"small"	14032	""	""	""	"339"	"Misc. manufacturing"	15.0946	5.487256	"FR"	"Agriculture"	14.1582	5.146852	"624"	"Social assistance"	10.2621	3.730524	"321"	"Wood products"	6.5188	2.369743	"454"	"Nonstore retailers"	2.0655	.7508597	2.074e+08	5700	6.22	56180	2.211e+08	5860	6.49	59020	2.335e+08	6060	6.18	63150	2.439e+08	6210	5.92	69390	2.594e+08	6290	5.69	71840	2.577e+08	6230	6.59	70190	2.638e+08	6340	6.49	65170	2.540e+08	6160	9.55	61840	2.523e+08	6090	9.76	63150	2.551e+08	6160	9.36	60950	2.591e+08	6390	7.99	63500	2.469e+08	6380	6.91	69210	2.511e+08	6440	6.81	70890	2008	2013	2008	2010	2006	2010	2006	2011	22099	-.02293355	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.447178	.9404389	1.69313	2.427395
29183	"St. Charles County"	"MO"	"medium-sized"	373495	"St. Louis, MO-IL"	"2"	"1"	"518"	"Computer services"	364.4679	2.832838	"334"	"Computer and electronics"	184.6957	1.435553	"713"	"Entertainment"	169.8213	1.319941	"237"	"Heavy construction"	99.3074	.7718698	"339"	"Misc. manufacturing"	65.8166	.5115615	8.208e+09	168500	4.08	142610	8.810e+09	170090	4.33	148880	9.522e+09	172690	4.47	157280	9.913e+09	178530	4.22	175400	1.017e+10	183730	3.88	182500	1.041e+10	185640	4.04	177220	1.038e+10	185150	5.25	161840	1.053e+10	179980	8.65	154090	1.132e+10	183310	8.32	160860	1.157e+10	187000	7.19	149820	1.177e+10	188730	6	152370	1.209e+10	189200	5.64	164760	1.221e+10	193580	5.51	176730	2009	2009	2007	2009	2006	2009	2006	2011	39608	.02298639	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	-2.304965	2.315011	1.019297	7.265113
29185	"St. Clair County"	"MO"	"small"	9487	""	""	""	"FR"	"Agriculture"	23.0906	12.96557	"FH"	"Forestry and fishing"	6.4517	3.622684	"511"	"Publishing"	4.158	2.334752	"454"	"Nonstore retailers"	2.0782	1.166927	"485"	"Transit transportation"	1.0393	.5835757	1.904e+08	4250	5.81	56740	1.956e+08	4220	6.89	59000	2.052e+08	4200	6.52	62350	1.928e+08	4070	5.91	68330	2.028e+08	4140	5.59	71510	1.835e+08	3970	6.45	70590	1.920e+08	3990	6.82	65720	1.916e+08	3850	9.94	62220	1.723e+08	3640	10.88	63260	1.646e+08	3580	10.04	60470	1.544e+08	3580	7.95	61560	1.576e+08	3660	7.48	65610	1.616e+08	3690	7.37	65920	2004	2012	2002	2011	2006	2010	2006	2011	24392	-.00440677	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.470588	.8196721	2.544093	.4724889
29186	"Ste. Genevieve County"	"MO"	"small"	17778	""	""	""	"312"	"Beverages and tobacco"	36.7307	6.141813	"327"	"Nonmetallic mineral products"	25.0955	4.196269	"212"	"Mining"	7.2435	1.2112	"323"	"Printing"	5.7209	.9566031	"321"	"Wood products"	3.5171	.5881013	5.610e+08	8990	5.1	97750	5.691e+08	9030	5.09	102310	5.855e+08	8840	5.58	108620	5.825e+08	9030	5.31	119650	5.895e+08	9430	4.57	126100	5.965e+08	9520	4.61	124710	6.162e+08	9580	5.67	115640	5.902e+08	9190	9.55	109010	5.771e+08	8950	9.36	110820	5.635e+08	8800	8.7	105990	5.465e+08	8830	6.8	108720	5.585e+08	9110	6.37	117200	5.726e+08	9180	6.28	120920	2008	2012	2008	2011	2006	2009	2006	2011	38776	.04298017	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.412873	.7683864	2.52811	3.174062
29187	"St. Francois County"	"MO"	"medium-sized"	66215	"Farmington, MO"	"1"	"1"	"GVS"	"State government"	187.1727	8.78552	"623"	"Residential care"	46.3651	2.176287	"327"	"Nonmetallic mineral products"	33.946	1.593359	"511"	"Publishing"	28.8953	1.356289	"811"	"Repair and maintenance"	25.2446	1.184932	1.627e+09	24980	6.66	75270	1.702e+09	25510	6.6	78300	1.784e+09	25820	6.99	82770	1.826e+09	26200	6.61	89990	1.850e+09	26760	5.83	93110	1.895e+09	27770	5.77	91660	1.939e+09	28280	6.81	85760	1.888e+09	27250	11.19	81900	1.888e+09	26590	11.18	83200	1.869e+09	26090	10.29	79060	1.836e+09	26240	8.44	81190	1.932e+09	27480	7.58	87300	1.991e+09	27970	7.48	91270	2008	2012	2008	2011	2007	2009	2006	2011	28704	.03393113	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	-1.319261	1.783115	3.05468	4.547537
29189	"St. Louis County"	"MO"	"large"	1001444	"St. Louis, MO-IL"	"2"	"1"	"551"	"Management and consulting"	3560.683	5.510721	"425"	"Wholesale trade: brokers"	2335.494	3.614547	"532"	"Rental services"	1404.038	2.172972	"518"	"Computer services"	623.6477	.9651937	"481"	"Air transportation"	486.9512	.7536342	5.810e+10	527220	4.77	134090	5.908e+10	516150	5.23	138270	5.952e+10	508100	5.53	143790	6.064e+10	508640	5.15	158960	6.027e+10	507780	4.69	165700	5.923e+10	502540	4.91	161830	5.978e+10	491750	5.82	147660	5.805e+10	470270	9.11	139370	5.973e+10	475280	9.04	145100	5.962e+10	478530	8.13	135220	6.042e+10	479190	6.77	137110	6.072e+10	480390	6.51	147660	6.037e+10	484750	6.36	155180	2005	2009	2002	2009	2006	2009	2006	2011	52682	.03996825	7.077e+12	63587890	5.8531375	196981.69	7.233e+12	63583720	6.0074558	215517.97	7.461e+12	64265070	5.4863998	242617.61	7.724e+12	65279560	5.0041413	278088.5	7.943e+12	66575530	4.5501144	290372.47	8.079e+12	67393330	4.5494674	290532.66	8.017e+12	67207960	5.7515271	253065.23	7.795e+12	64652880	9.2573087	221119.9	7.934e+12	64439390	9.7640472	225253.37	8.074e+12	65169280	9.0768971	214311.97	8.303e+12	66371010	8.1821234	223839.29	8.457e+12	67393560	7.3729854	250088.9	8.612e+12	68872120	6.2120557	264310.05	-2.304147	.9075959	-.5774905	5.092781
29195	"Saline County"	"MO"	"small"	23252	"Marshall, MO"	"1"	"1"	"311"	"Food"	199.1237	20.51196	"511"	"Publishing"	30.3348	3.124822	"312"	"Beverages and tobacco"	24.3404	2.507332	"327"	"Nonmetallic mineral products"	11.7785	1.213317	"212"	"Mining"	4.9901	.5140358	8.029e+08	11220	5.59	70600	8.469e+08	11330	5.27	73120	8.726e+08	11290	5.11	76830	8.856e+08	11460	4.92	84140	8.785e+08	11470	4.53	88430	8.495e+08	11170	4.99	87300	8.678e+08	10920	5.51	80680	8.971e+08	10970	7.9	75750	8.835e+08	10460	8.2	76710	8.760e+08	10540	7.62	73350	8.671e+08	10680	6.33	75490	9.075e+08	11110	5.47	80860	9.237e+08	11170	5.39	83790	2009	2012	2006	2010	2006	2010	2006	2011	30693	-.00839059	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.462523	.540054	1.779595	3.623547
29197	"Schuyler County"	"MO"	"small"	4358	"Kirksville, MO"	"1"	"0"	"GVL"	"Local government"	18.6292	23.20083	"FR"	"Agriculture"	17.7969	22.16428	"813"	"Non-profits"	5.8777	7.320095	"237"	"Heavy construction"	1.9992	2.489806	"511"	"Publishing"	1.2984	1.617029	72160000	2060	5.54	44090	75820000	2070	6.26	46120	77670000	2070	6.05	48760	72630000	2150	5.86	52860	76180000	2190	5.15	54310	74070000	2050	5.66	52860	78650000	2040	6.2	48690	78280000	2000	8.08	45600	76750000	1980	8.36	46120	74690000	1900	7.43	44200	69760000	1920	6.74	45290	68710000	2020	6.4	48330	70580000	2030	6.31	48600	2008	2013	2006	2011	2006	2010	2006	2011	27868	.00454681	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.40625	.4950495	2.721583	.5586592
29199	"Scotland County"	"MO"	"small"	4921	""	""	""	"GVL"	"Local government"	35.2267	23.67491	"FR"	"Agriculture"	26.2581	17.64736	"425"	"Wholesale trade: brokers"	17.9701	12.07722	"813"	"Non-profits"	9.2893	6.243086	"321"	"Wood products"	1.3798	.9273261	1.177e+08	2390	4.37	48420	1.188e+08	2320	4.35	50550	1.259e+08	2370	4.04	53560	1.254e+08	2370	3.91	58450	1.328e+08	2380	4.26	60540	1.305e+08	2400	4.71	59310	1.348e+08	2410	6.38	55550	1.340e+08	2300	8.08	53420	1.298e+08	2240	7.33	54920	1.292e+08	2290	6.16	53090	1.243e+08	2330	4.77	54620	1.310e+08	2360	4.84	58830	1.343e+08	2370	4.77	59630	2008	2012	2008	1992	2005	2009	2006	2011	27181	.03213701	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.446281	.4237288	2.504199	1.35985
29201	"Scott County"	"MO"	"small"	39290	"Sikeston, MO"	"1"	"1"	"331"	"Primary metal"	50.9185	3.176831	"321"	"Wood products"	24.7995	1.547253	"237"	"Heavy construction"	20.6951	1.291178	"337"	"Furniture products"	20.2822	1.265417	"562"	"Waste management services"	10.3946	.6485245	1.279e+09	19620	5.42	78480	1.282e+09	19540	5.6	81840	1.345e+09	19540	5.95	86630	1.365e+09	19270	5.67	93980	1.382e+09	19470	5.25	96540	1.327e+09	18870	5.78	94400	1.353e+09	18730	6.33	87920	1.396e+09	18670	9.02	83660	1.323e+09	18030	8.81	85340	1.411e+09	18490	8.29	82080	1.449e+09	19190	6.59	85870	1.473e+09	19440	6.45	94130	1.494e+09	19520	6.36	98310	2009	2010	2002	2010	2006	2009	2006	2011	32024	.03059336	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.395349	.4115226	1.429842	4.440667
29203	"Shannon County"	"MO"	"small"	8297	""	""	""	"325"	"Chemicals"	33.3319	17.80281	"321"	"Wood products"	15.3691	8.208748	"FH"	"Forestry and fishing"	3.6743	1.96247	"314"	"Textile product mills"	2.2984	1.227592	"315"	"Apparel"	1.7286	.9232579	1.970e+08	3750	6.6	48550	2.070e+08	3750	7.62	50470	2.088e+08	3650	8.39	53370	1.882e+08	3530	7.32	58150	1.969e+08	3530	6.5	60220	1.961e+08	3480	6.77	59220	1.878e+08	3470	7.59	56010	1.932e+08	3310	12.38	54330	1.588e+08	2840	13.61	55700	1.395e+08	2730	12.63	52780	1.370e+08	2750	10.58	52340	1.759e+08	3190	8.56	54630	1.770e+08	3210	8.44	55600	2004	2012	2002	2011	2006	2010	2006	2012	20724	.0294651	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.401869	.6269593	.6538921	1.775581
29205	"Shelby County"	"MO"	"small"	6177	""	""	""	"813"	"Non-profits"	23.5484	11.44529	"FR"	"Agriculture"	17.4002	8.457061	"FH"	"Forestry and fishing"	7.0619	3.432312	"237"	"Heavy construction"	2.37	1.151897	"212"	"Mining"	2.206	1.072188	1.908e+08	3060	5.37	49020	1.950e+08	3040	5.57	51020	2.003e+08	3020	5.71	53850	2.017e+08	3040	5.18	58510	2.050e+08	3080	5.14	60410	2.111e+08	3170	4.93	58910	2.136e+08	3180	5.09	54710	2.052e+08	3020	8.99	52240	2.073e+08	2920	8.41	53670	2.028e+08	2930	7.23	52110	1.970e+08	2900	6.14	54290	1.905e+08	2940	5.34	59050	1.946e+08	2940	5.27	60970	2008	2013	2008	2012	2007	2009	2006	2011	25399	.00467629	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.310861	0	2.120512	3.251482
29207	"Stoddard County"	"MO"	"small"	29780	""	""	""	"311"	"Food"	202.421	16.02744	"336"	"Transportation equipment"	87.1799	6.902794	"312"	"Beverages and tobacco"	24.765	1.960861	"FH"	"Forestry and fishing"	23.545	1.864263	"212"	"Mining"	12.6537	1.001904	1.000e+09	14390	5.93	65920	1.065e+09	14460	6.02	68960	1.146e+09	14920	5.9	73800	1.180e+09	15070	5.73	81160	1.167e+09	15030	5.59	84540	1.145e+09	14600	6.33	83070	1.108e+09	14380	7.27	77440	1.070e+09	13780	9.72	73730	1.187e+09	13890	8.86	75220	1.205e+09	13920	8.71	73130	1.200e+09	14070	7.42	76780	1.212e+09	14070	7.14	83800	1.236e+09	14160	7.04	87150	2005	2009	2005	2009	2006	2009	2006	2011	30584	.03953957	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-1.40056	.6396589	1.98001	3.997613
